"Default","FACTU_0_CurrentTotalBalance","FACTU_0_CashBalance","FACTU_0_CreditLimit","FACTU_0_DelqCycle","FACTU_1_CurrentTotalBalance","FACTU_1_CashBalance","FACTU_1_CreditLimit","FACTU_1_DelqCycle","FACTU_2_CurrentTotalBalance","FACTU_2_CashBalance","FACTU_2_CreditLimit","FACTU_2_DelqCycle","FACTU_3_CurrentTotalBalance","FACTU_3_CashBalance","FACTU_3_CreditLimit","FACTU_3_DelqCycle","FACTU_4_CurrentTotalBalance","FACTU_4_CashBalance","FACTU_4_CreditLimit","FACTU_4_DelqCycle","FACTU_5_CurrentTotalBalance","FACTU_5_CashBalance","FACTU_5_CreditLimit","FACTU_5_DelqCycle","FACTU_6_CurrentTotalBalance","FACTU_6_CashBalance","FACTU_6_CreditLimit","FACTU_6_DelqCycle","FACTU_7_CurrentTotalBalance","FACTU_7_CashBalance","FACTU_7_CreditLimit","FACTU_7_DelqCycle","FACTU_8_CurrentTotalBalance","FACTU_8_CashBalance","FACTU_8_CreditLimit","FACTU_8_DelqCycle","FACTU_9_CurrentTotalBalance","FACTU_9_CashBalance","FACTU_9_CreditLimit","FACTU_9_DelqCycle"
1,12087.79,0,11600,0,11579,0,11600,1,12284.67,0,11600,0,11738.16,0,11600,0,11811.01,0,11600,0,12147.71,0,11600,0,11579,0,11600,1,11579,0,11600,1,11579,0,11600,1,11579,0,11600,1
0,1045.2,0,8700,0,1805,703.49,8700,0,1649.44,143,8700,0,948,65.1,8700,0,1354.45,0,8700,0,494.55,0,8700,0,1805,703.49,8700,0,1805,703.49,8700,0,1805,703.49,8700,0,1805,703.49,8700,0
0,4008.16,0,12300,0,4425.78,0,12300,0,4337,0,12300,0,5403.96,0,12300,0,5653.98,0,12300,0,5318.28,0,12300,0,4425.78,0,12300,0,4425.78,0,12300,0,4425.78,0,12300,0,4425.78,0,12300,0
0,665.59,0,5100,0,414.75,0,5100,0,286,0,5100,0,381.78,0,5100,0,200.99,0,5100,0,323.3,0,5100,0,414.75,0,5100,0,414.75,0,5100,0,414.75,0,5100,0,414.75,0,5100,0
0,2125,0,5100,0,0,0,5100,0,270.3,0,5100,0,673.05,0,5100,0,280.16,0,5100,0,318,0,5100,0,0,0,5100,0,0,0,5100,0,0,0,5100,0,0,0,5100,0
0,690.9,0,10200,0,1036.83,0,10200,0,226,0,10200,0,551.2,0,10200,0,490.28,0,10200,0,2667.41,0,10200,0,1036.83,0,10200,0,1036.83,0,10200,0,1036.83,0,10200,0,1036.83,0,10200,0
0,301.6,110.25,22700,0,178,0,22700,0,116.55,0,22700,0,0,0,22700,0,0,0,22700,0,3263.4,0,22700,0,178,0,22700,0,178,0,22700,0,178,0,22700,0,178,0,22700,0
0,6526.98,0,8200,0,6093.48,0,8200,0,5297,0,6500,0,5574.36,0,6500,0,5195.32,0,6500,0,4775.08,0,5200,0,6093.48,0,8200,0,6093.48,0,8200,0,6093.48,0,8200,0,6093.48,0,8200,0
0,2350.27,0,2600,0,1939.91,0,2600,0,2144.28,0,2600,0,1962.45,0,2600,0,1905.36,0,2600,0,1696,0,2600,0,1939.91,0,2600,0,1939.91,0,2600,0,1939.91,0,2600,0,1939.91,0,2600,0
0,624.24,0,5200,0,319.28,0,5200,0,731.88,0,5200,0,632.4,0,5200,0,512,0,5200,0,466.2,0,5200,0,319.28,0,5200,0,319.28,0,5200,0,319.28,0,5200,0,319.28,0,5200,0
0,1033.26,0,11600,0,896.66,0,11600,0,1547.22,0,11600,0,1741.24,0,11600,0,1118,0,11600,0,2126.05,0,11600,0,896.66,0,11600,0,896.66,0,11600,0,896.66,0,11600,0,896.66,0,11600,0
0,2693.19,0,7100,0,4746.56,0,7100,0,1975.74,0,7100,0,3470.07,0,7100,0,1871.1,0,7100,0,2799.3,0,7100,0,4746.56,0,7100,0,4746.56,0,7100,0,4746.56,0,7100,0,4746.56,0,7100,0
1,20065.67,0,18000,1,20110.32,0,18000,0,19248.64,0,18000,0,19166.7,0,18000,0,19801.42,386.4,18000,0,19081.31,62.4,18000,0,20110.32,0,18000,0,20110.32,0,18000,0,20110.32,0,18000,0,20110.32,0,18000,0
0,9351.8,0,10300,0,8089.09,0,10300,0,8799.06,0,10300,0,8419.84,0,10300,0,7924.82,0,10300,0,7155.41,0,10300,0,8089.09,0,10300,0,8089.09,0,10300,0,8089.09,0,10300,0,8089.09,0,10300,0
0,443.93,0,8400,0,2269.09,0,8400,1,615,0,8400,0,2454.58,0,8400,1,818.55,0,8400,0,1279,0,8400,0,2269.09,0,8400,1,2269.09,0,8400,1,2269.09,0,8400,1,2269.09,0,8400,1
0,6691.2,0,13100,0,6778.92,0,13100,0,6648.98,0,13100,0,3036,0,8100,0,655.49,209.09,8100,0,98.98,0,8100,0,6778.92,0,13100,0,6778.92,0,13100,0,6778.92,0,13100,0,6778.92,0,13100,0
0,1040.4,0,10100,0,1296.42,0,10100,0,3036.54,0,10100,0,813.7,0,10100,0,2528.4,0,10100,0,1931.28,0,10100,0,1296.42,0,10100,0,1296.42,0,10100,0,1296.42,0,10100,0,1296.42,0,10100,0
1,7258.87,0,17800,1,6422.59,0,17800,1,6287.92,0,17800,0,4853.1,0,17800,0,3792.08,0,17800,0,3613.24,0,17800,0,6422.59,0,17800,1,6422.59,0,17800,1,6422.59,0,17800,1,6422.59,0,17800,1
0,234,0,10100,0,1600.6,0,10100,0,4627.75,0,10100,0,818.1,0,10100,0,910.54,0,10100,0,1617,0,10100,0,1600.6,0,10100,0,1600.6,0,10100,0,1600.6,0,10100,0,1600.6,0,10100,0
0,2250.38,0,5100,0,1891.05,0,5100,0,1858.4,0,5100,0,2933.84,53.56,5100,0,2346.23,0,5100,0,2124.89,85.28,5100,0,1891.05,0,5100,0,1891.05,0,5100,0,1891.05,0,5100,0,1891.05,0,5100,0
1,10614.24,0,10300,0,11613.25,0,10300,1,11154.38,0,10300,0,10296.3,0,10300,0,11261.75,14.14,10300,0,11763.58,28,10300,1,11613.25,0,10300,1,11613.25,0,10300,1,11613.25,0,10300,1,11613.25,0,10300,1
0,534.45,104,9700,0,50.96,0,9700,0,727.6,13.26,9700,0,475.86,0,9700,0,0,0,9700,0,0,0,9700,0,50.96,0,9700,0,50.96,0,9700,0,50.96,0,9700,0,50.96,0,9700,0
0,1422.03,0,7300,0,2102,0,7300,0,430,0,7300,0,0,0,7300,0,2423.55,0,7300,0,977.68,0,7300,0,2102,0,7300,0,2102,0,7300,0,2102,0,7300,0,2102,0,7300,0
0,3409.35,0,12100,0,1204.07,0,12100,0,2022,0,12100,0,622.96,0,12100,0,1371.58,0,12100,0,976.56,0,12100,0,1204.07,0,12100,0,1204.07,0,12100,0,1204.07,0,12100,0,1204.07,0,12100,0
0,548.43,0,8100,0,172.78,0,8100,0,55.12,0,8100,0,360.15,0,8100,0,119.84,0,8100,0,117.66,0,8100,0,172.78,0,8100,0,172.78,0,8100,0,172.78,0,8100,0,172.78,0,8100,0
0,7568.4,0,7600,0,7886.97,0,7600,0,7983.27,0,7600,0,8079.57,0,7600,0,7661.22,0,7600,0,7820.63,0,7600,0,7886.97,0,7600,0,7886.97,0,7600,0,7886.97,0,7600,0,7886.97,0,7600,0
0,29272.88,83.2,28100,0,29418.48,100,28100,1,28485.54,164.8,28100,0,28179,101,28100,0,29185.05,0,28100,0,29061.76,0,28100,0,29418.48,100,28100,1,29418.48,100,28100,1,29418.48,100,28100,1,29418.48,100,28100,1
0,1034.25,0,16400,0,1354.08,0,16400,0,1355.69,0,16400,0,681.36,0,16400,0,546.41,0,16400,0,1563.48,0,16400,0,1354.08,0,16400,0,1354.08,0,16400,0,1354.08,0,16400,0,1354.08,0,16400,0
0,851.7,0,20300,0,1577.1,0,20300,0,1651.01,0,20300,0,2382.64,0,20300,0,819.11,0,20300,0,1202.58,0,20300,0,1577.1,0,20300,0,1577.1,0,20300,0,1577.1,0,20300,0,1577.1,0,20300,0
0,5295.15,0,8600,0,4983.06,0,8600,0,4597.14,0,8600,0,4167.65,0,8600,0,4040.4,0,8600,0,3385.2,0,8600,0,4983.06,0,8600,0,4983.06,0,8600,0,4983.06,0,8600,0,4983.06,0,8600,0
0,345.28,0,19400,0,736.29,0,19400,0,954.72,0,19400,0,1741.96,0,19400,0,1524.6,0,19400,0,1579.64,0,19400,0,736.29,0,19400,0,736.29,0,19400,0,736.29,0,19400,0,736.29,0,19400,0
0,4686.6,0,10300,0,4595.1,0,10300,0,2720,0,10300,0,2944.24,0,10300,0,2249.52,0,10300,0,1071.2,0,10300,0,4595.1,0,10300,0,4595.1,0,10300,0,4595.1,0,10300,0,4595.1,0,10300,0
0,593.25,0,6300,0,456.52,0,6300,0,207.9,0,6300,0,0,0,6300,0,657.14,0,6300,0,397.58,0,6300,0,456.52,0,6300,0,456.52,0,6300,0,456.52,0,6300,0,456.52,0,6300,0
0,5257.05,0,5300,0,5462.08,0,5300,0,4938.84,0,5300,0,4962.3,0,5300,0,5231.2,0,5300,0,5111,0,5300,0,5462.08,0,5300,0,5462.08,0,5300,0,5462.08,0,5300,0,5462.08,0,5300,0
0,2285.52,0,7300,0,751.74,0,7300,0,1125.6,0,7300,0,613,204,7300,0,1039.27,0,7300,0,1104.6,32,7300,0,751.74,0,7300,0,751.74,0,7300,0,751.74,0,7300,0,751.74,0,7300,0
0,30.16,0,7400,0,0,0,7400,0,0,0,7400,0,1.06,0,7400,0,157,0,7400,0,72.72,0,7400,0,0,0,7400,0,0,0,7400,0,0,0,7400,0,0,0,7400,0
0,1905.36,16,7600,0,1007.76,28.84,7600,0,1431.17,45.15,7600,0,306,0,7600,0,4624.79,150.15,7600,0,4960.52,156.06,7600,0,1007.76,28.84,7600,0,1007.76,28.84,7600,0,1007.76,28.84,7600,0,1007.76,28.84,7600,0
0,4347,0,5300,0,4327.86,0,5300,0,4913.34,0,5300,0,5487.62,0,5300,0,4899,0,5300,0,4309.76,0,5300,0,4327.86,0,5300,0,4327.86,0,5300,0,4327.86,0,5300,0,4327.86,0,5300,0
0,1760,0,22800,0,0,0,22800,0,0,0,22800,0,2226,0,22800,0,6695,0,22800,0,7334.62,0,22800,0,0,0,22800,0,0,0,22800,0,0,0,22800,0,0,0,22800,0
1,2811.96,0,5300,0,1902.84,0,5300,0,12412.53,0,13400,0,12920.34,0,13400,0,12821.12,0,13400,0,13286,0,13400,1,1902.84,0,5300,0,1902.84,0,5300,0,1902.84,0,5300,0,1902.84,0,5300,0
0,18419.16,0,20200,0,18865.92,0,20200,0,20158.8,0,20200,0,19457.65,0,20200,0,19855.59,0,20200,0,20179.8,0,20200,0,18865.92,0,20200,0,18865.92,0,20200,0,18865.92,0,20200,0,18865.92,0,20200,0
0,12226.74,0,15100,0,11855,0,15100,0,11331.6,0,15100,0,10731.57,0,15100,0,11283.65,0,15100,0,9815.6,0,15100,0,11855,0,15100,0,11855,0,15100,0,11855,0,15100,0,11855,0,15100,0
0,1082.64,0,10300,0,1547.22,0,10300,0,1096,0,10300,0,1181.9,0,10300,0,1956.76,0,10300,0,1111.94,0,10300,0,1547.22,0,10300,0,1547.22,0,10300,0,1547.22,0,10300,0,1547.22,0,10300,0
1,17528.74,0,16000,1,16423.05,0,16000,0,16217.99,0,16000,1,14126.7,0,16000,0,16279.2,0,16000,0,15426,0,16000,0,16423.05,0,16000,0,16423.05,0,16000,0,16423.05,0,16000,0,16423.05,0,16000,0
0,5862.48,405.82,10100,0,6347.12,62.62,10100,0,2174.64,41.6,10100,0,438.34,20,10100,0,1079.44,0,10100,0,2552.34,0,10100,0,6347.12,62.62,10100,0,6347.12,62.62,10100,0,6347.12,62.62,10100,0,6347.12,62.62,10100,0
0,1475.52,309,15200,0,850.78,63,15200,0,1072.14,252,15200,0,1659,0,15200,0,1452.48,428.4,15200,0,1336.65,655.08,15200,0,850.78,63,15200,0,850.78,63,15200,0,850.78,63,15200,0,850.78,63,15200,0
0,4417,0,12800,0,4124.88,0,12800,0,3181.5,0,12800,0,1815.98,0,12800,0,708.75,0,12800,0,406.6,0,12800,0,4124.88,0,12800,0,4124.88,0,12800,0,4124.88,0,12800,0,4124.88,0,12800,0
0,2815.17,0,12200,0,1841.23,0,12200,0,3615.53,0,12200,0,2597,0,12200,0,2143,0,12200,0,5558.8,0,12200,0,1841.23,0,12200,0,1841.23,0,12200,0,1841.23,0,12200,0,1841.23,0,12200,0
0,1848.96,80.8,14200,0,1412.32,0,14200,0,1432.73,41.2,14200,0,2210.34,0,14200,0,1399.65,0,14200,0,794.13,0,14200,0,1412.32,0,14200,0,1412.32,0,14200,0,1412.32,0,14200,0,1412.32,0,14200,0
0,6340.82,1191.71,5100,0,6061.86,1284.4,5100,0,5985.36,1358,5100,0,6346.17,1450.44,5100,0,5667.79,808.86,5100,0,5427.74,882.74,5100,0,6061.86,1284.4,5100,0,6061.86,1284.4,5100,0,6061.86,1284.4,5100,0,6061.86,1284.4,5100,0
0,1120.29,0,12100,0,913.78,0,12100,0,313.04,0,12100,0,2877.82,0,12100,0,119.7,0,12100,0,210.94,0,12100,0,913.78,0,12100,0,913.78,0,12100,0,913.78,0,12100,0,913.78,0,12100,0
0,1136.32,0,2300,0,164.78,0,2300,0,168.67,0,2300,0,426.93,0,2300,0,506.68,0,2300,0,160.06,0,2300,0,164.78,0,2300,0,164.78,0,2300,0,164.78,0,2300,0,164.78,0,2300,0
0,1763.58,0,8700,0,2075.48,0,8700,0,1603.71,0,8700,0,950.25,0,8700,0,1190.68,0,8700,0,763.98,0,8700,0,2075.48,0,8700,0,2075.48,0,8700,0,2075.48,0,8700,0,2075.48,0,8700,0
0,7648.16,0,6900,0,7655.99,370.24,6900,0,6490.64,78.54,6900,0,5723,223.21,6900,0,4610.55,167.44,6900,1,2756,109.2,6900,0,7655.99,370.24,6900,0,7655.99,370.24,6900,0,7655.99,370.24,6900,0,7655.99,370.24,6900,0
0,1498.65,0,20100,0,1353.4,0,20100,0,668.47,0,20100,0,2556.12,0,20100,0,1759.68,0,20100,0,2389.66,0,20100,0,1353.4,0,20100,0,1353.4,0,20100,0,1353.4,0,20100,0,1353.4,0,20100,0
0,2079.57,0,5100,0,1109.59,0,5100,0,1066.8,0,5100,0,1732.33,0,5100,0,1155.44,0,5100,0,1233.21,0,5100,0,1109.59,0,5100,0,1109.59,0,5100,0,1109.59,0,5100,0,1109.59,0,5100,0
0,938.39,49.44,15100,0,1250,429.45,15100,0,512.04,110.16,15100,0,670.53,305,15100,0,23.23,0,15100,0,472.94,112.35,15100,0,1250,429.45,15100,0,1250,429.45,15100,0,1250,429.45,15100,0,1250,429.45,15100,0
0,1653.15,0,19300,0,1023.06,0,19300,0,1385.16,0,19300,0,1075,0,19300,0,1590.32,0,19300,0,1117,0,19300,0,1023.06,0,19300,0,1023.06,0,19300,0,1023.06,0,19300,0,1023.06,0,19300,0
0,3888.08,0,5200,0,3805.99,0,5200,1,1695.79,0,5200,0,1021.28,0,5200,0,107,0,5200,0,447.02,0,5200,0,3805.99,0,5200,1,3805.99,0,5200,1,3805.99,0,5200,1,3805.99,0,5200,1
0,1235.96,0,7100,0,1782,0,7100,0,922.48,0,7100,0,8.24,0,7100,0,494.4,0,7100,0,1459.5,0,7100,0,1782,0,7100,0,1782,0,7100,0,1782,0,7100,0,1782,0,7100,0
0,5959.32,4062.32,10300,0,1136,0,10300,0,378,84.46,10300,0,267.75,0,10300,0,942.48,87.72,10300,0,406.85,87,10300,0,1136,0,10300,0,1136,0,10300,0,1136,0,10300,0,1136,0,10300,0
0,9301.38,0,12700,0,9421.65,0,12700,0,9057.82,0,12700,0,8842.05,0,12700,0,8635.12,0,12700,0,8201.89,0,12700,0,9421.65,0,12700,0,9421.65,0,12700,0,9421.65,0,12700,0,9421.65,0,12700,0
1,2306,0,2100,0,1923.72,0,2100,0,1299.56,0,1100,0,1271.92,0,1100,0,1222.18,0,1100,0,1100,0,1100,0,1923.72,0,2100,0,1923.72,0,2100,0,1923.72,0,2100,0,1923.72,0,2100,0
0,2666.44,0,8500,0,622.12,0,8500,0,1901.38,0,8500,0,898.8,0,8500,0,859.04,0,8500,0,682.66,0,8500,0,622.12,0,8500,0,622.12,0,8500,0,622.12,0,8500,0,622.12,0,8500,0
0,873.44,0,10200,0,195.81,0,10200,0,2747,0,10200,0,589.16,0,10200,0,2242.72,0,10200,0,2915.85,0,10200,0,195.81,0,10200,0,195.81,0,10200,0,195.81,0,10200,0,195.81,0,10200,0
0,9025.45,0,10200,0,8509.2,0,10200,0,7852.98,0,10200,0,8022.86,0,10200,0,8029.88,0,10200,0,7666.98,0,10200,0,8509.2,0,10200,0,8509.2,0,10200,0,8509.2,0,10200,0,8509.2,0,10200,0
0,1132.08,0,11000,0,980.56,0,11000,0,1151.32,0,11000,0,627.52,0,11000,0,657.14,0,11000,0,1413.36,0,11000,0,980.56,0,11000,0,980.56,0,11000,0,980.56,0,11000,0,980.56,0,11000,0
0,0,0,30300,0,325.48,0,30300,0,3007.78,0,30300,0,1508.7,0,30300,0,2341.54,0,30300,0,629.2,0,30300,0,325.48,0,30300,0,325.48,0,30300,0,325.48,0,30300,0,325.48,0,30300,0
0,2719,0,5200,0,2795.91,0,5200,0,2862,0,5200,0,2620.8,0,5200,0,2798.71,0,5200,0,2396.73,0,5200,0,2795.91,0,5200,0,2795.91,0,5200,0,2795.91,0,5200,0,2795.91,0,5200,0
0,940.39,0,23300,0,1758.64,0,23300,0,1157.46,0,23300,0,3486,0,23300,0,1682.66,0,18300,0,3319.08,0,18300,0,1758.64,0,23300,0,1758.64,0,23300,0,1758.64,0,23300,0,1758.64,0,23300,0
0,509.25,0,7300,0,895.59,0,7300,0,447.26,0,7300,0,630,0,7300,0,1017.07,0,7300,0,374.34,0,7300,0,895.59,0,7300,0,895.59,0,7300,0,895.59,0,7300,0,895.59,0,7300,0
0,6792.18,0,7700,0,6806.24,0,7700,0,6866.64,0,7700,0,6880.1,0,7700,0,6582.6,0,7700,0,6351.52,0,7700,0,6806.24,0,7700,0,6806.24,0,7700,0,6806.24,0,7700,0,6806.24,0,7700,0
0,2631.13,604.86,9100,0,3132.15,0,9100,0,1174.86,0,9100,0,2371.06,0,9100,0,1566.68,0,9100,0,1035.76,0,9100,0,3132.15,0,9100,0,3132.15,0,9100,0,3132.15,0,9100,0,3132.15,0,9100,0
1,240.38,0,10300,0,1281,0,10300,0,1181,0,10300,0,1011.84,0,10300,0,849,0,10300,0,1237.26,0,10300,0,1281,0,10300,0,1281,0,10300,0,1281,0,10300,0,1281,0,10300,0
0,6228.41,0,12600,0,3902.64,0,12600,0,3038.5,0,12600,0,3342.56,0,12600,0,3451,0,12600,0,2922.4,0,12600,0,3902.64,0,12600,0,3902.64,0,12600,0,3902.64,0,12600,0,3902.64,0,12600,0
0,3066.96,0,20700,0,2437.05,0,20700,0,6633.48,0,20700,0,6375.6,0,20700,0,5278.31,0,20700,0,4548.46,0,20700,0,2437.05,0,20700,0,2437.05,0,20700,0,2437.05,0,20700,0,2437.05,0,20700,0
0,287.26,0,10100,0,652.8,0,10100,0,391.68,0,10100,0,313.14,0,10100,0,747.76,0,10100,0,557.94,0,10100,0,652.8,0,10100,0,652.8,0,10100,0,652.8,0,10100,0,652.8,0,10100,0
0,1646.4,0,7800,0,2346.34,0,7800,0,1215.9,0,7800,0,2493,0,7800,0,2443.19,0,7800,0,1947.28,0,7800,0,2346.34,0,7800,0,2346.34,0,7800,0,2346.34,0,7800,0,2346.34,0,7800,0
0,2359.35,0,7800,0,1592.22,0,7800,0,2046.45,0,7800,0,2378.25,0,7800,0,1524.64,0,7800,0,2574.49,0,7800,0,1592.22,0,7800,0,1592.22,0,7800,0,1592.22,0,7800,0,1592.22,0,7800,0
0,3972.8,0,14300,0,1455.54,0,14300,0,1884.75,0,14300,0,1934.1,0,14300,0,2092.72,0,14300,0,2462.25,0,14300,0,1455.54,0,14300,0,1455.54,0,14300,0,1455.54,0,14300,0,1455.54,0,14300,0
0,1432.08,0,7200,0,1592.22,0,7200,0,850.12,0,7200,0,696.28,0,7200,0,2338.35,0,7200,0,1862.87,0,7200,0,1592.22,0,7200,0,1592.22,0,7200,0,1592.22,0,7200,0,1592.22,0,7200,0
1,5589.15,0,5200,0,5506.8,0,5200,0,5432.52,0,5200,0,5339,0,5200,0,5381.28,0,5200,0,5539.04,0,5200,0,5506.8,0,5200,0,5506.8,0,5200,0,5506.8,0,5200,0,5506.8,0,5200,0
0,8161,0,10300,0,8631,0,10300,0,8184.8,0,10300,0,7835.58,0,10300,0,7928.8,0,10300,0,7932.08,0,10300,0,8631,0,10300,0,8631,0,10300,0,8631,0,10300,0,8631,0,10300,0
0,12483.12,125.24,12500,0,11111,0,12500,0,11438.46,0,12500,0,12733.78,0,12500,0,12397.84,0,12500,0,12294.08,0,12500,0,11111,0,12500,0,11111,0,12500,0,11111,0,12500,0,11111,0,12500,0
0,833.34,0,5200,0,613.11,0,5200,0,877,0,5200,0,915.96,0,5200,0,428.4,0,5200,0,1935.16,0,5200,0,613.11,0,5200,0,613.11,0,5200,0,613.11,0,5200,0,613.11,0,5200,0
0,267.75,0,10200,0,1060.8,0,10200,0,336.81,0,10200,0,669.9,0,10200,0,542,0,10200,0,638,0,10200,0,1060.8,0,10200,0,1060.8,0,10200,0,1060.8,0,10200,0,1060.8,0,10200,0
0,148.32,0,5100,0,54.59,0,5100,0,131,0,5100,0,122.96,0,5100,0,119,0,5100,0,32.32,0,5100,0,54.59,0,5100,0,54.59,0,5100,0,54.59,0,5100,0,54.59,0,5100,0
0,1211.58,0,3700,0,3162,432.6,5200,0,1803.36,0,5200,0,1691,0,5200,0,738,0,5200,0,804.64,0,5200,0,3162,432.6,5200,0,3162,432.6,5200,0,3162,432.6,5200,0,3162,432.6,5200,0
0,3755.64,0,5300,0,4197.61,0,5300,0,2921.28,0,5300,0,3055,0,5300,0,3782,0,5300,0,3753.32,0,5300,0,4197.61,0,5300,0,4197.61,0,5300,0,4197.61,0,5300,0,4197.61,0,5300,0
1,16699.34,0,17200,0,17225,292.95,17200,1,14304.15,294,17200,0,13422.96,683.92,17200,0,15473.12,0,17200,0,16887.52,0,17200,0,17225,292.95,17200,1,17225,292.95,17200,1,17225,292.95,17200,1,17225,292.95,17200,1
0,0,0,5300,0,161.16,0,5300,0,198.22,0,5300,0,471.24,0,5300,0,1263.15,0,5300,0,187,0,5300,0,161.16,0,5300,0,161.16,0,5300,0,161.16,0,5300,0,161.16,0,5300,0
0,1210.65,0,7200,0,1407.94,0,7200,0,1150.24,0,7200,0,845.25,0,7200,0,1196.86,0,7200,0,2815.17,0,7200,0,1407.94,0,7200,0,1407.94,0,7200,0,1407.94,0,7200,0,1407.94,0,7200,0
0,438.9,0,12300,0,253.34,0,12300,0,1339.84,0,12300,0,958.49,0,12300,0,1276.02,0,12300,0,2649.92,0,12300,0,253.34,0,12300,0,253.34,0,12300,0,253.34,0,12300,0,253.34,0,12300,0
0,101.76,0,6600,0,16,0,6600,0,223.21,0,6600,0,447.2,0,6600,0,652.8,0,6600,0,1230.6,0,6600,0,16,0,6600,0,16,0,6600,0,16,0,6600,0,16,0,6600,0
0,1592.12,0,16900,0,976.14,0,16900,0,983.74,138.32,16900,0,1336.2,0,16900,0,2017.05,0,16900,0,2240.25,0,16900,0,976.14,0,16900,0,976.14,0,16900,0,976.14,0,16900,0,976.14,0,16900,0
0,4929.49,0,11200,0,4850.56,0,11200,0,3039,0,11200,0,2502.06,0,11200,0,1032.55,0,11200,0,1396.68,0,11200,0,4850.56,0,11200,0,4850.56,0,11200,0,4850.56,0,11200,0,4850.56,0,11200,0
0,3328.26,0,5200,0,3813.6,0,5200,0,2345.31,0,5200,0,3199.3,0,5200,0,4121.25,0,5200,0,2442.18,0,5200,0,3813.6,0,5200,0,3813.6,0,5200,0,3813.6,0,5200,0,3813.6,0,5200,0
0,8418.9,1075.08,7800,0,7957.59,1241.76,7800,0,6137.34,1107.25,8800,0,4303.34,543.84,8800,0,3146.08,0,8800,0,5052.06,540,8800,0,7957.59,1241.76,7800,0,7957.59,1241.76,7800,0,7957.59,1241.76,7800,0,7957.59,1241.76,7800,0
0,750.43,0,12300,0,605.88,0,12300,0,2527.35,0,12300,0,394.8,0,12300,0,870.62,0,12300,0,693.19,0,12300,0,605.88,0,12300,0,605.88,0,12300,0,605.88,0,12300,0,605.88,0,12300,0
0,5704.86,0,7400,0,6227.4,102,7400,1,5162.85,102,7400,0,5429.13,0,7400,0,3687.3,0,7400,0,3113.83,0,7400,0,6227.4,102,7400,1,6227.4,102,7400,1,6227.4,102,7400,1,6227.4,102,7400,1
1,7629.21,368.22,7800,0,7667.32,127.26,7800,0,7443.7,0,7800,0,7668.69,0,7800,0,7687.11,39.39,7800,1,7413.4,39.78,7800,0,7667.32,127.26,7800,0,7667.32,127.26,7800,0,7667.32,127.26,7800,0,7667.32,127.26,7800,0
0,32.96,0,5300,0,0,0,5300,0,0,0,5300,0,0,0,5300,0,46.46,0,5300,0,23.46,0,5300,0,0,0,5300,0,0,0,5300,0,0,0,5300,0,0,0,5300,0
0,3630.5,0,18300,0,1468.95,0,18300,0,2089.69,0,18300,0,2247.44,0,18300,0,1584.14,0,18300,0,1599,0,18300,0,1468.95,0,18300,0,1468.95,0,18300,0,1468.95,0,18300,0,1468.95,0,18300,0
0,624.18,0,18200,0,122.57,0,18200,0,704.82,0,18200,0,1289.35,0,18200,0,840,0,18200,0,23.1,0,18200,0,122.57,0,18200,0,122.57,0,18200,0,122.57,0,18200,0,122.57,0,18200,0
0,942.9,0,12200,0,529.65,0,12200,0,72.8,0,12200,0,986.86,0,12200,0,281.19,0,12200,0,0,0,12200,0,529.65,0,12200,0,529.65,0,12200,0,529.65,0,12200,0,529.65,0,12200,0
0,3378.22,0,13700,0,3000.4,0,13700,0,2863.4,0,13700,0,3045.12,0,13700,0,2764,0,13700,0,2261.39,0,13700,0,3000.4,0,13700,0,3000.4,0,13700,0,3000.4,0,13700,0,3000.4,0,13700,0
1,15823.89,4225.84,15300,0,14579.65,3593,15300,0,16159.5,6109.8,15300,0,15826.86,6074.64,15300,0,14427.21,5897.78,15300,1,8135.92,134.33,15300,0,14579.65,3593,15300,0,14579.65,3593,15300,0,14579.65,3593,15300,0,14579.65,3593,15300,0
0,2928.42,0,2600,0,2695.35,0,2600,0,2772.37,0,2600,0,2023.68,0,2600,0,709.8,0,2600,0,555.44,0,2600,0,2695.35,0,2600,0,2695.35,0,2600,0,2695.35,0,2600,0,2695.35,0,2600,0
0,273.52,0,8400,0,1151.4,0,8400,0,507.18,0,8400,0,770.44,0,8400,0,162.18,0,8400,0,563.04,0,8400,0,1151.4,0,8400,0,1151.4,0,8400,0,1151.4,0,8400,0,1151.4,0,8400,0
0,5519.85,0,5200,0,5480.63,0,5200,0,5259.45,0,5200,0,5472.18,0,5200,0,5365,0,5200,0,5585.14,0,5200,0,5480.63,0,5200,0,5480.63,0,5200,0,5480.63,0,5200,0,5480.63,0,5200,0
0,7635.6,5633,16100,0,3530.84,2837.09,16100,0,4134,3574.08,16100,0,3781.44,3432,16100,0,5455,4811.1,16100,0,4479.02,4036.97,16100,0,3530.84,2837.09,16100,0,3530.84,2837.09,16100,0,3530.84,2837.09,16100,0,3530.84,2837.09,16100,0
0,424.32,0,7000,0,2276.96,0,7000,0,452.62,0,7000,0,1112.8,0,7000,0,1179.15,0,7000,0,152.51,0,7000,0,2276.96,0,7000,0,2276.96,0,7000,0,2276.96,0,7000,0,2276.96,0,7000,0
0,0,0,5200,0,1.03,0,5200,0,87.72,0,5200,0,811.06,0,5200,0,592.2,0,5200,0,145.44,0,5200,0,1.03,0,5200,0,1.03,0,5200,0,1.03,0,5200,0,1.03,0,5200,0
